Date,URL,Abstract,Tokens,Cosine Top 20,Cumulative Sum,Score AC,Score TG,Score WT
2016/09/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S003040261630448X,"Single crystal of sodium para-nitrophenolate para-nitrophenol dihydrate (SPPD) was grown using slow evaporation solution growth technique with the crystal dimensions of 17 mm × 11 mm × 6 mm. The structure of the SPPD crystal was examined by X-ray diffraction analysis and the functional groups, hydrogen bonding interactions were identified using FT-IR and FT-Raman spectra. The UV–vis-NIR absorption spectrum revealed that the UV lower cut-off wavelength was 260 nm and the optical band gap of the crystal was 4.76 eV. The material was thermally stable up to 128 °C as determined by the TG-DTA curves. The mechanical behavior of the grown crystal was studied using Vickers microhardness. Dielectric constant and dielectric loss were also measured as a function of frequency between 5 Hz and 5 MHz and temperature between 40 and 100 °C, respectively. The second-harmonic generation efficiency was found to be five times greater than that of KDP. The third-order nonlinear parameters such as nonlinear refractive index (n2), nonlinear absorption coefficient (β) and third-order susceptibility |χ(3)|<math><mrow is=""true""><mrow is=""true""><mo stretchy=""true"" is=""true"">|</mo><mrow is=""true""><msup is=""true""><mi is=""true"">χ</mi><mrow is=""true""><mo stretchy=""false"" is=""true"">(</mo><mn is=""true"">3</mn><mo stretchy=""false"" is=""true"">)</mo></mrow></msup></mrow><mo stretchy=""true"" is=""true"">|</mo></mrow></mrow></math> were calculated using Z-scan technique.","['single', 'crystal', 'sodium', 'para', 'nitrophenolate', 'para', 'nitrophenol', 'dihydrate', 'sppd', 'grown', 'using', 'slow', 'evaporation', 'solution', 'growth', 'technique', 'crystal', 'dimensions', 'mm', 'mm', 'mm', 'structure', 'sppd', 'crystal', 'examined', 'x', 'ray', 'diffraction', 'analysis', 'functional', 'groups', 'hydrogen', 'bonding', 'interactions', 'identified', 'using', 'ft', 'ir', 'ft', 'raman', 'spectra', 'uv', 'vis', 'nir', 'absorption', 'spectrum', 'revealed', 'uv', 'lower', 'cut', 'wavelength', 'nm', 'optical', 'band', 'gap', 'crystal', 'ev', 'material', 'thermally', 'stable', 'c', 'determined', 'tg', 'dta', 'curves', 'mechanical', 'behavior', 'grown', 'crystal', 'studied', 'using', 'vickers', 'microhardness', 'dielectric', 'constant', 'dielectric', 'loss', 'also', 'measured', 'function', 'frequency', 'hz', 'mhz', 'temperature', 'c', 'respectively', 'second', 'harmonic', 'generation', 'efficiency', 'found', 'five', 'times', 'greater', 'kdp', 'third', 'order', 'nonlinear', 'parameters', 'nonlinear', 'refractive', 'index', 'n', 'nonlinear', 'absorption', 'coefficient', 'third', 'order', 'susceptibility', 'math', 'mrow', 'true', 'mrow', 'true', 'mo', 'stretchy', 'true', 'true', 'mo', 'mrow', 'true', 'msup', 'true', 'mi', 'true', 'mi', 'mrow', 'true', 'mo', 'stretchy', 'false', 'true', 'mo', 'mn', 'true', 'mn', 'mo', 'stretchy', 'false', 'true', 'mo', 'mrow', 'msup', 'mrow', 'mo', 'stretchy', 'true', 'true', 'mo', 'mrow', 'mrow', 'math', 'calculated', 'using', 'z', 'scan', 'technique']",,,,0.0,
2016/02/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969715310160,"This study investigated the redox dependent removal and adaptive behaviour of a mixture of 15 organic micropollutants (OMPs) in laboratory-scale soil columns fed with river water. Three separate pilot systems were used consisting of: (1) two columns, (2) ten columns and (3) twenty two columns to create oxic, suboxic (partial nitrate removal) and anoxic (complete nitrate removal). The pilot set-up has some unique features - it can simulate fairly long residence times (e.g., 45 days using the 22 column system) and reduced conditions developed naturally within the system. Dimethoate, diuron, and metoprolol showed redox dependent removal behaviour with higher biodegradation rates in the oxic zone compared to the suboxic/anoxic zone. The redox dependent behaviour of these three OMPs could not be explained based on their physico-chemical properties (hydrophobicity, charge and molecular weight) or functional groups present in the molecular structure. OMPs that showed persistent behaviour in the oxic zone (atrazine, carbamazepine, hydrochlorothiazide and simazine) were also not removed under more reduced conditions. Adaptive behaviour was observed for five OMPs: dimethoate, chloridazon, lincomycin, sulfamethoxazole and phenazone. However, the adaptive behaviour could not be explained by the physico-chemical properties (hydrophobicity, charge and molecular weight) investigated in this study and only rough trends were observed with specific functional groups (e.g. ethers, sulphur, primary and secondary amines). Finally, the adaptive behaviour of OMPs was found to be an important factor that should be incorporated in predictive models for OMP removal during river bank filtration.","['study', 'investigated', 'redox', 'dependent', 'removal', 'adaptive', 'behaviour', 'mixture', 'organic', 'micropollutants', 'omps', 'laboratory', 'scale', 'soil', 'columns', 'fed', 'river', 'water', 'three', 'separate', 'pilot', 'systems', 'used', 'consisting', 'two', 'columns', 'ten', 'columns', 'twenty', 'two', 'columns', 'create', 'oxic', 'suboxic', 'partial', 'nitrate', 'removal', 'anoxic', 'complete', 'nitrate', 'removal', 'pilot', 'set', 'unique', 'features', 'simulate', 'fairly', 'long', 'residence', 'times', 'e', 'g', 'days', 'using', 'column', 'system', 'reduced', 'conditions', 'developed', 'naturally', 'within', 'system', 'dimethoate', 'diuron', 'metoprolol', 'showed', 'redox', 'dependent', 'removal', 'behaviour', 'higher', 'biodegradation', 'rates', 'oxic', 'zone', 'compared', 'suboxic', 'anoxic', 'zone', 'redox', 'dependent', 'behaviour', 'three', 'omps', 'could', 'explained', 'based', 'physico', 'chemical', 'properties', 'hydrophobicity', 'charge', 'molecular', 'weight', 'functional', 'groups', 'present', 'molecular', 'structure', 'omps', 'showed', 'persistent', 'behaviour', 'oxic', 'zone', 'atrazine', 'carbamazepine', 'hydrochlorothiazide', 'simazine', 'also', 'removed', 'reduced', 'conditions', 'adaptive', 'behaviour', 'observed', 'five', 'omps', 'dimethoate', 'chloridazon', 'lincomycin', 'sulfamethoxazole', 'phenazone', 'however', 'adaptive', 'behaviour', 'could', 'explained', 'physico', 'chemical', 'properties', 'hydrophobicity', 'charge', 'molecular', 'weight', 'investigated', 'study', 'rough', 'trends', 'observed', 'specific', 'functional', 'groups', 'e', 'g', 'ethers', 'sulphur', 'primary', 'secondary', 'amines', 'finally', 'adaptive', 'behaviour', 'omps', 'found', 'important', 'factor', 'incorporated', 'predictive', 'models', 'omp', 'removal', 'river', 'bank', 'filtration']",,,,0.0,
2016/02/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677915301831,"This work investigates the influence of blend composition in ternary blend bulk heterojunction organic solar cells composed of poly(3-hexylthiophene-2,5-diyl) (P3HT), poly[2,1,3-benzothiadiazole-4,7-diyl[4,4-bis(2-ethylhexyl)-4H-cyclopenta [2,1-b:3,4-b′]dithiophene-siloe 2,6-diyl]] (Si-PCPDTBT) and [6,6]-phenyl C71 butyric acid methyl ester (PC71BM). The use of the low band gap Si-PCPDTBT vastly improves the spectral response, when compared to a P3HT:PC71BM binary system. The optimum blend composition occurred at a total polymer concentration of 50 wt%. At low polymer concentrations, the P3HT phase was amorphous in nature. Increasing the polymer content led to the formation of crystalline polymer domains, as evidenced by XRD measurements. This significantly enhanced the charge carrier transport throughout the active layer. XPS depth profiles indicated that variations in the polymer content also influenced the mixing between the Si-PCPDTBT and the P3HT host matrix. This analysis showed that the 50 wt% was conducive to a larger interaction between the two polymers. A comprehensive analysis of the relative contributions of each molecule to the photoluminescence suggested that the polymer concentration not only affects the film microstructure, it also influences the photoluminescence quantum yield of the blend. This is caused by alterations to the recombination mechanisms occurring in the constituent materials, which, in turn, influences photocurrent generation. This result shows that the overall polymer content must be chosen carefully to strike a delicate balance between improved absorption and effective charge generation and collection.","['work', 'investigates', 'influence', 'blend', 'composition', 'ternary', 'blend', 'bulk', 'heterojunction', 'organic', 'solar', 'cells', 'composed', 'poly', 'hexylthiophene', 'diyl', 'p', 'ht', 'poly', 'benzothiadiazole', 'diyl', 'bis', 'ethylhexyl', 'h', 'cyclopenta', 'b', 'b', 'dithiophene', 'siloe', 'diyl', 'si', 'pcpdtbt', 'phenyl', 'c', 'butyric', 'acid', 'methyl', 'ester', 'pc', 'bm', 'use', 'low', 'band', 'gap', 'si', 'pcpdtbt', 'vastly', 'improves', 'spectral', 'response', 'compared', 'p', 'ht', 'pc', 'bm', 'binary', 'system', 'optimum', 'blend', 'composition', 'occurred', 'total', 'polymer', 'concentration', 'wt', 'low', 'polymer', 'concentrations', 'p', 'ht', 'phase', 'amorphous', 'nature', 'increasing', 'polymer', 'content', 'led', 'formation', 'crystalline', 'polymer', 'domains', 'evidenced', 'xrd', 'measurements', 'significantly', 'enhanced', 'charge', 'carrier', 'transport', 'throughout', 'active', 'layer', 'xps', 'depth', 'profiles', 'indicated', 'variations', 'polymer', 'content', 'also', 'influenced', 'mixing', 'si', 'pcpdtbt', 'p', 'ht', 'host', 'matrix', 'analysis', 'showed', 'wt', 'conducive', 'larger', 'interaction', 'two', 'polymers', 'comprehensive', 'analysis', 'relative', 'contributions', 'molecule', 'photoluminescence', 'suggested', 'polymer', 'concentration', 'affects', 'film', 'microstructure', 'also', 'influences', 'photoluminescence', 'quantum', 'yield', 'blend', 'caused', 'alterations', 'recombination', 'mechanisms', 'occurring', 'constituent', 'materials', 'turn', 'influences', 'photocurrent', 'generation', 'result', 'shows', 'overall', 'polymer', 'content', 'must', 'chosen', 'carefully', 'strike', 'delicate', 'balance', 'improved', 'absorption', 'effective', 'charge', 'generation', 'collection']",,,,2.0,
2016/03/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030399215302231,"In cultural heritage restoration and conservation, it has been proved that LIBS is an appropriate technique for pigments identification, analysis of multilayered paintings, and quantitative analysis of ancient materials. Generally, experiments involving the use of laser for paint cleaning and LIBS in order to identify the composition of the removed material are made. Here, we report LIBS studies on mastic and dammar varnishes removal using visible (532 nm) and UV (266 nm) laser pulses (5 ns) with fluences in the range 0.6–4.4 J/cm2. The studied varnish layers were on-purpose painted on glass supports or were part of several mock-up samples having dammar or mastic as final layer – gold foil, yellow ochre or cobalt blue egg tempera as painting layer – chalk or acrylic ground as link to an wooden support. LIBS was used to monitor the laser induced stepwise selective removal of the layers and to analyze their composition.","['cultural', 'heritage', 'restoration', 'conservation', 'proved', 'libs', 'appropriate', 'technique', 'pigments', 'identification', 'analysis', 'multilayered', 'paintings', 'quantitative', 'analysis', 'ancient', 'materials', 'generally', 'experiments', 'involving', 'use', 'laser', 'paint', 'cleaning', 'libs', 'order', 'identify', 'composition', 'removed', 'material', 'made', 'report', 'libs', 'studies', 'mastic', 'dammar', 'varnishes', 'removal', 'using', 'visible', 'nm', 'uv', 'nm', 'laser', 'pulses', 'ns', 'fluences', 'range', 'j', 'cm', 'studied', 'varnish', 'layers', 'purpose', 'painted', 'glass', 'supports', 'part', 'several', 'mock', 'samples', 'dammar', 'mastic', 'final', 'layer', 'gold', 'foil', 'yellow', 'ochre', 'cobalt', 'blue', 'egg', 'tempera', 'painting', 'layer', 'chalk', 'acrylic', 'ground', 'link', 'wooden', 'support', 'libs', 'used', 'monitor', 'laser', 'induced', 'stepwise', 'selective', 'removal', 'layers', 'analyze', 'composition']",,,,0.0,
2016/01/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119915301610,"The first hyperpolarizability (β) for a set of 21 large π-conjugated organic push–pull molecules is predicted using an affordable computational protocol. Static -β(0)- and frequency-dependent -β(−2ω; ω,ω)- total first hyperpolarizability were calculated, using density functional theory (DFT) at the cam-B3LYP/NLO-V// level, where the NLO-V basis set was developed specifically for predicting nonlinear optics (NLO) properties. The average absolute deviations were 158 and 392 (in units of 10−30 esu) for β(0) and β(0.67 eV), respectively, in the gas phase. These errors correspond, on average, to 49% and 65% of the experimental values. The inclusion of solvent effects (CHCl3) through a continuum model slightly improves the predictions of β(0.67 eV), with absolute error decreasing to 265 (in units of 10−30 esu), corresponding to an error of 35%. For the julolidinyl-(CHCH)2–C(CH3) = CH–CHCH–CHC(CH3)–CHCH–CHN,N'-diethylthiobarbituric acid (molecule st_5_6, Graphical Abstract), which presents the highest NLO response among the compounds analyzed, the calculated value for μβ(0.67 eV) in CHCl3 was 40,255 × 10−48 esu, in satisfactory accordance with the experimental data, 34,779 × 10−48 esu (an error of 16% only). In addition, the two-states approach was applied for the set of molecules studied, and the results showed that the increase in total β is explained well by the charge transfer excitation, involving the frontier orbitals. Therefore, the computational protocol, based on the cam-B3LYP/NLO-V// level, should be considered an affordable and reliable calculation scheme to predict very high first hyperpolarizability for large π-conjugated organic molecules.","['first', 'hyperpolarizability', 'set', 'large', 'conjugated', 'organic', 'push', 'pull', 'molecules', 'predicted', 'using', 'affordable', 'computational', 'protocol', 'static', 'frequency', 'dependent', 'total', 'first', 'hyperpolarizability', 'calculated', 'using', 'density', 'functional', 'theory', 'dft', 'cam', 'b', 'lyp', 'nlo', 'v', 'level', 'nlo', 'v', 'basis', 'set', 'developed', 'specifically', 'predicting', 'nonlinear', 'optics', 'nlo', 'properties', 'average', 'absolute', 'deviations', 'units', 'esu', 'ev', 'respectively', 'gas', 'phase', 'errors', 'correspond', 'average', 'experimental', 'values', 'inclusion', 'solvent', 'effects', 'chcl', 'continuum', 'model', 'slightly', 'improves', 'predictions', 'ev', 'absolute', 'error', 'decreasing', 'units', 'esu', 'corresponding', 'error', 'julolidinyl', 'chch', 'c', 'ch', 'ch', 'chch', 'chc', 'ch', 'chch', 'chn', 'n', 'diethylthiobarbituric', 'acid', 'molecule', 'st', 'graphical', 'abstract', 'presents', 'highest', 'nlo', 'response', 'among', 'compounds', 'analyzed', 'calculated', 'value', 'ev', 'chcl', 'esu', 'satisfactory', 'accordance', 'experimental', 'data', 'esu', 'error', 'addition', 'two', 'states', 'approach', 'applied', 'set', 'molecules', 'studied', 'results', 'showed', 'increase', 'total', 'explained', 'well', 'charge', 'transfer', 'excitation', 'involving', 'frontier', 'orbitals', 'therefore', 'computational', 'protocol', 'based', 'cam', 'b', 'lyp', 'nlo', 'v', 'level', 'considered', 'affordable', 'reliable', 'calculation', 'scheme', 'predict', 'high', 'first', 'hyperpolarizability', 'large', 'conjugated', 'organic', 'molecules']",,,,0.0,
2016/04/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927776515303829,"Encapsulation of hydrophilic compounds for drug delivery systems with high loading efficiency is not easily feasible and remains a challenge, mainly due to the leaking of the drug to the outer aqueous phase during nanoparticle production. Usually, encapsulation of hydrophilic drugs is achieved by using double emulsion or inverse miniemulsion systems that often require the use of organic solvents, which may generate toxicological issues arising from solvent residues. Herein, we present the preparation of solid lipid nanoparticles loaded with a hydrophilic compound by a novel organic solvent free double emulsion/melt dispersion technique. The main objective of this study was to investigate the influence of important process and formulation variables, such as lipid composition, surfactant type, sonication parameters and lipid solidification conditions over physicochemical characteristics of SLN dispersion. Particle size and dispersity, as well as dispersion stability were used as responses. SLN dispersions with average size ranging from 277 to 550 nm were obtained, showing stability for over 60 days at 4 °C depending on the chosen emulsifying system. Entrapment efficiency of fluorescent dyes used as model markers was assessed by fluorescence microscopy and UV–vis spectrophotometry and results suggest that the obtained lipid based nanoparticles could be potentially applied as a delivery system of water soluble drugs.","['encapsulation', 'hydrophilic', 'compounds', 'drug', 'delivery', 'systems', 'high', 'loading', 'efficiency', 'easily', 'feasible', 'remains', 'challenge', 'mainly', 'due', 'leaking', 'drug', 'outer', 'aqueous', 'phase', 'nanoparticle', 'production', 'usually', 'encapsulation', 'hydrophilic', 'drugs', 'achieved', 'using', 'double', 'emulsion', 'inverse', 'miniemulsion', 'systems', 'often', 'require', 'use', 'organic', 'solvents', 'may', 'generate', 'toxicological', 'issues', 'arising', 'solvent', 'residues', 'herein', 'present', 'preparation', 'solid', 'lipid', 'nanoparticles', 'loaded', 'hydrophilic', 'compound', 'novel', 'organic', 'solvent', 'free', 'double', 'emulsion', 'melt', 'dispersion', 'technique', 'main', 'objective', 'study', 'investigate', 'influence', 'important', 'process', 'formulation', 'variables', 'lipid', 'composition', 'surfactant', 'type', 'sonication', 'parameters', 'lipid', 'solidification', 'conditions', 'physicochemical', 'characteristics', 'sln', 'dispersion', 'particle', 'size', 'dispersity', 'well', 'dispersion', 'stability', 'used', 'responses', 'sln', 'dispersions', 'average', 'size', 'ranging', 'nm', 'obtained', 'showing', 'stability', 'days', 'c', 'depending', 'chosen', 'emulsifying', 'system', 'entrapment', 'efficiency', 'fluorescent', 'dyes', 'used', 'model', 'markers', 'assessed', 'fluorescence', 'microscopy', 'uv', 'vis', 'spectrophotometry', 'results', 'suggest', 'obtained', 'lipid', 'based', 'nanoparticles', 'could', 'potentially', 'applied', 'delivery', 'system', 'water', 'soluble', 'drugs']",,,,0.0,
2016/12/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2211285516304712,"To achieve higher power output from a thermoelectric generator (TEG), one needs to maintain a larger temperature difference between hot and cold end. In that regard, a stretchable TEG can be interesting to adaptively control the temperature difference. Here we show, the development of simple yet versatile and highly stretchable thermoelectric generators (TEGs), by combining well-known inorganic thermoelectric materials Bismuth Telluride and Antimony Telluride (Bi2Te3 and Sb2Te3) with organic substrates (Off-Stoichiometry Thiol-Enes polymer platform – OSTE, polyimide or paper) and novel helical architecture (double-arm spiral/helix) to achieve over 100% stretchability. First, an OSTE-based TEG design demonstrates higher open circuit voltage generation at 100% strain than at rest, although it exhibits high internal resistance and a relatively complex fabrication process. The second, simpler TEG design, achieves a significant resistance reduction and two different structural substrates (PI and paper) are compared. The paper-based TEG generates 17 nW (ΔT=75 °C) at 60% strain, which represents more than twice the power generation while at rest (zero strain). On the other hand, polyimide produces more conductive TE films and higher power (~35 nW at ΔT=75 °C) but due to its higher thermal conductivity, power does not increase at stretch. In conclusion, highly stretchable TEGs can lead to higher temperature gradients (thus higher power generation), given that thermal conductivity of the structural material is low enough. Furthermore, either horizontal or vertical displacement can be achieved with double-arm helical architecture, hence allowing to extend the device to any nearby and mobile heat sink for continuous, effectively higher power generation.","['achieve', 'higher', 'power', 'output', 'thermoelectric', 'generator', 'teg', 'one', 'needs', 'maintain', 'larger', 'temperature', 'difference', 'hot', 'cold', 'end', 'regard', 'stretchable', 'teg', 'interesting', 'adaptively', 'control', 'temperature', 'difference', 'show', 'development', 'simple', 'yet', 'versatile', 'highly', 'stretchable', 'thermoelectric', 'generators', 'tegs', 'combining', 'well', 'known', 'inorganic', 'thermoelectric', 'materials', 'bismuth', 'telluride', 'antimony', 'telluride', 'bi', 'te', 'sb', 'te', 'organic', 'substrates', 'stoichiometry', 'thiol', 'enes', 'polymer', 'platform', 'oste', 'polyimide', 'paper', 'novel', 'helical', 'architecture', 'double', 'arm', 'spiral', 'helix', 'achieve', 'stretchability', 'first', 'oste', 'based', 'teg', 'design', 'demonstrates', 'higher', 'open', 'circuit', 'voltage', 'generation', 'strain', 'rest', 'although', 'exhibits', 'high', 'internal', 'resistance', 'relatively', 'complex', 'fabrication', 'process', 'second', 'simpler', 'teg', 'design', 'achieves', 'significant', 'resistance', 'reduction', 'two', 'different', 'structural', 'substrates', 'pi', 'paper', 'compared', 'paper', 'based', 'teg', 'generates', 'nw', 'c', 'strain', 'represents', 'twice', 'power', 'generation', 'rest', 'zero', 'strain', 'hand', 'polyimide', 'produces', 'conductive', 'te', 'films', 'higher', 'power', 'nw', 'c', 'due', 'higher', 'thermal', 'conductivity', 'power', 'increase', 'stretch', 'conclusion', 'highly', 'stretchable', 'tegs', 'lead', 'higher', 'temperature', 'gradients', 'thus', 'higher', 'power', 'generation', 'given', 'thermal', 'conductivity', 'structural', 'material', 'low', 'enough', 'furthermore', 'either', 'horizontal', 'vertical', 'displacement', 'achieved', 'double', 'arm', 'helical', 'architecture', 'hence', 'allowing', 'extend', 'device', 'nearby', 'mobile', 'heat', 'sink', 'continuous', 'effectively', 'higher', 'power', 'generation']",,,,0.0,
2016/01/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0166516216300076,"The artificial maturation changes of the humic coal organic matter (OM) from late diagenesis to the semianthracite stage of coalification were investigated using the closed-system pyrolysis. Two extracted coal samples, a subbituminous coal 26C (with a random vitrinite reflectance Rr = 0.42%) and a high volatile bituminous coal 30C (Rr = 0.56%), were pyrolysed during 4 h at two different temperatures, 250 °C and 400 °C.","['artificial', 'maturation', 'changes', 'humic', 'coal', 'organic', 'matter', 'om', 'late', 'diagenesis', 'semianthracite', 'stage', 'coalification', 'investigated', 'using', 'closed', 'system', 'pyrolysis', 'two', 'extracted', 'coal', 'samples', 'subbituminous', 'coal', 'c', 'random', 'vitrinite', 'reflectance', 'rr', 'high', 'volatile', 'bituminous', 'coal', 'c', 'rr', 'pyrolysed', 'h', 'two', 'different', 'temperatures', 'c', 'c']",,,,0.0,
2016/07/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1046202316300317,"The increased interest in lipidomics calls for improved yet simplified methods of lipid analysis. Over the past two decades, mass spectrometry imaging (MSI) has been established as a powerful technique for the analysis of molecular distribution of a variety of compounds across tissue surfaces. Matrix-assisted laser desorption/ionization (MALDI) MSI is widely used to study the spatial distribution of common lipids. However, a thorough sample preparation and necessity of vacuum for efficient ionization might hamper its use for high-throughput lipid analysis. Desorption electrospray ionization (DESI) is a relatively young MS technique. In DESI, ionization of molecules occurs under ambient conditions, which alleviates sample preparation. Moreover, DESI does not require the application of an external matrix, making the detection of low mass species more feasible due to the lack of chemical matrix background. However, irrespective of the ionization method, the final information obtained during an MSI experiment is very complex and its analysis becomes challenging. It was shown that coupling MSI to ion mobility separation (IMS) simplifies imaging data interpretation. Here we employed DESI and MALDI MSI for a lipidomic analysis of the murine brain using the same IMS-enabled instrument. We report for the first time on the DESI IMS-MSI of multiply sialylated ganglioside species, as well as their acetylated versions, which we detected directly from the murine brain tissue. We show that poly-sialylated gangliosides can be imaged as multiply charged ions using DESI, while they are clearly separated from the rest of the lipid classes based on their charge state using ion mobility. This represents a major improvement in MSI of intact fragile lipid species. We additionally show that complementary lipid information is reached under particular conditions when DESI is compared to MALDI MSI.","['increased', 'interest', 'lipidomics', 'calls', 'improved', 'yet', 'simplified', 'methods', 'lipid', 'analysis', 'past', 'two', 'decades', 'mass', 'spectrometry', 'imaging', 'msi', 'established', 'powerful', 'technique', 'analysis', 'molecular', 'distribution', 'variety', 'compounds', 'across', 'tissue', 'surfaces', 'matrix', 'assisted', 'laser', 'desorption', 'ionization', 'maldi', 'msi', 'widely', 'used', 'study', 'spatial', 'distribution', 'common', 'lipids', 'however', 'thorough', 'sample', 'preparation', 'necessity', 'vacuum', 'efficient', 'ionization', 'might', 'hamper', 'use', 'high', 'throughput', 'lipid', 'analysis', 'desorption', 'electrospray', 'ionization', 'desi', 'relatively', 'young', 'ms', 'technique', 'desi', 'ionization', 'molecules', 'occurs', 'ambient', 'conditions', 'alleviates', 'sample', 'preparation', 'moreover', 'desi', 'require', 'application', 'external', 'matrix', 'making', 'detection', 'low', 'mass', 'species', 'feasible', 'due', 'lack', 'chemical', 'matrix', 'background', 'however', 'irrespective', 'ionization', 'method', 'final', 'information', 'obtained', 'msi', 'experiment', 'complex', 'analysis', 'becomes', 'challenging', 'shown', 'coupling', 'msi', 'ion', 'mobility', 'separation', 'ims', 'simplifies', 'imaging', 'data', 'interpretation', 'employed', 'desi', 'maldi', 'msi', 'lipidomic', 'analysis', 'murine', 'brain', 'using', 'ims', 'enabled', 'instrument', 'report', 'first', 'time', 'desi', 'ims', 'msi', 'multiply', 'sialylated', 'ganglioside', 'species', 'well', 'acetylated', 'versions', 'detected', 'directly', 'murine', 'brain', 'tissue', 'show', 'poly', 'sialylated', 'gangliosides', 'imaged', 'multiply', 'charged', 'ions', 'using', 'desi', 'clearly', 'separated', 'rest', 'lipid', 'classes', 'based', 'charge', 'state', 'using', 'ion', 'mobility', 'represents', 'major', 'improvement', 'msi', 'intact', 'fragile', 'lipid', 'species', 'additionally', 'show', 'complementary', 'lipid', 'information', 'reached', 'particular', 'conditions', 'desi', 'compared', 'maldi', 'msi']",,,,0.0,
2016/06/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969716303643,"Organic fertilisation inevitably leads to heterogeneous distribution of organic matter and nutrients in soil, i.e. due to uneven surface spreading or inhomogeneous incorporation. The resulting localised hotspots of nutrient application will induce various biotic and abiotic nutrient turnover processes and fixation in the residuesphere, giving rise to distinct differences in nutrient availability, soil oxygen content and greenhouse gas (GHG) production. In this study we investigated the spatiotemporal dynamics of the reaction of manure solids and manure solids char with soil, focusing on their phosphorus (P) availability, as current emphasis on improving societal P efficiency through recycling waste or bio-based fertilisers necessitates a sound understanding of their behaviour. Soil layers amended at a constant P application rate with either pig manure solids or char made from pig manure solids were incubated for three weeks between layers of non-amended, P-depleted soil. Spatial and temporal changes in and around the amendment layers were simultaneously investigated in this study using a sandwich sensor consisting of a planar oxygen optode and multi-element diffusive gradients in thin films (DGT) gels, combined with GHG emission measurements. After three weeks of incubation, the soil containing a layer amended with manure solids had a lower overall O2 content and had emitted significantly more CO2 than the non-amended control or the char-amended soil. The P availability from manure solids was initially higher than that from the char, but decreased over time, whereas from the char-amended layer P availability increased in the same period. In both treatments, increases in P availability were confined to the amended soil layer and did not greatly affect P availability in the directly adjacent soil layers during the three-week incubation. These results highlight the importance of placing organic P fertilisers close to where the plant roots will grow in order to facilitate optimal fertiliser use efficiency.","['organic', 'fertilisation', 'inevitably', 'leads', 'heterogeneous', 'distribution', 'organic', 'matter', 'nutrients', 'soil', 'e', 'due', 'uneven', 'surface', 'spreading', 'inhomogeneous', 'incorporation', 'resulting', 'localised', 'hotspots', 'nutrient', 'application', 'induce', 'various', 'biotic', 'abiotic', 'nutrient', 'turnover', 'processes', 'fixation', 'residuesphere', 'giving', 'rise', 'distinct', 'differences', 'nutrient', 'availability', 'soil', 'oxygen', 'content', 'greenhouse', 'gas', 'ghg', 'production', 'study', 'investigated', 'spatiotemporal', 'dynamics', 'reaction', 'manure', 'solids', 'manure', 'solids', 'char', 'soil', 'focusing', 'phosphorus', 'p', 'availability', 'current', 'emphasis', 'improving', 'societal', 'p', 'efficiency', 'recycling', 'waste', 'bio', 'based', 'fertilisers', 'necessitates', 'sound', 'understanding', 'behaviour', 'soil', 'layers', 'amended', 'constant', 'p', 'application', 'rate', 'either', 'pig', 'manure', 'solids', 'char', 'made', 'pig', 'manure', 'solids', 'incubated', 'three', 'weeks', 'layers', 'non', 'amended', 'p', 'depleted', 'soil', 'spatial', 'temporal', 'changes', 'around', 'amendment', 'layers', 'simultaneously', 'investigated', 'study', 'using', 'sandwich', 'sensor', 'consisting', 'planar', 'oxygen', 'optode', 'multi', 'element', 'diffusive', 'gradients', 'thin', 'films', 'dgt', 'gels', 'combined', 'ghg', 'emission', 'measurements', 'three', 'weeks', 'incubation', 'soil', 'containing', 'layer', 'amended', 'manure', 'solids', 'lower', 'overall', 'content', 'emitted', 'significantly', 'co', 'non', 'amended', 'control', 'char', 'amended', 'soil', 'p', 'availability', 'manure', 'solids', 'initially', 'higher', 'char', 'decreased', 'time', 'whereas', 'char', 'amended', 'layer', 'p', 'availability', 'increased', 'period', 'treatments', 'increases', 'p', 'availability', 'confined', 'amended', 'soil', 'layer', 'greatly', 'affect', 'p', 'availability', 'directly', 'adjacent', 'soil', 'layers', 'three', 'week', 'incubation', 'results', 'highlight', 'importance', 'placing', 'organic', 'p', 'fertilisers', 'close', 'plant', 'roots', 'grow', 'order', 'facilitate', 'optimal', 'fertiliser', 'use', 'efficiency']",,,,0.0,
