,Date,URL,Abstract,Tokens,Cosine Top 20,Cumulative Sum,Score AC,Score TG,Score WT
281,2012/07/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0025540812001882,"A new organic nonlinear optical material l-histidinium maleate 1.5-hydrate (LHM) with the molecular formula C10H16N3O7.5 has been successfully synthesized from aqueous solution by slow solvent evaporation method. The structural characterization of the grown crystal was carried out by single crystal X-ray diffraction at 293(2) K. In the crystal, molecules are linked through inter and intramolecular NH⋯O and OH⋯O hydrogen bonds, generate edge fused ring motif. The hydrogen bonded motifs are linked to each other to form a three dimensional network. The FT-IR spectroscopy was used to identify the functional groups of the synthesized compound. The optical behavior of the grown crystal was examined by UV–visible spectral analysis, which shows that the optical absorption is almost negligible in the wavelength range 280–1300 nm. The nonlinear optical property was confirmed by the powder technique of Kurtz and Perry. The thermal behavior of the grown crystal was analyzed by thermogravimetric analysis.",,,,0.0,,
282,2012/07/31,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609012006037,"Transparent conducting multilayer structured electrode of a few nm Ag layer embedded in tin oxide thin film SnOx/Ag/SnOx was fabricated on a glass by RF magnetron sputtering at room temperature. The multilayer of the SnOx(40 nm)/Ag(11 nm)/SnOx(40 nm) electrode shows the maximum optical transmittance of 87.3% at 550 nm and a quite low electrical resistivity of 6.5 × 10− 5 Ω cm, and the corresponding figure of merit (T10/RS) is equivalent to 3.6 × 10− 2 Ω− 1. A normal organic photovoltaic (OPV) structure of poly(3,4-ethylenedioxythiophene):poly(styrene sulfonate)/polythiophene:phenyl-C60-butyric acid methyl ester/Al was fabricated on glass/SnOx/Ag/SnOx to examine the compatibility of OPV as a transparent conducting electrode. Measured characteristic values of open circuit voltage of 0.62 V, saturation current of 8.11 mA/cm2 and fill factor of 0.54 are analogous to 0.63 V, 8.37 mA/cm2 and 0.58 of OPV on commercial glass/indium tin oxide (ITO) respectively. A resultant power conversion efficiency of 2.7% is also very comparable with the 3.09% of the same OPV structure on the commercial ITO glass as a reference, and which reveals that SnOx/Ag/SnOx can be appropriate to OPV solar cells as a sound transparent conducting electrode.",,,,0.0,,
283,2012/11/05,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925838812010535,"Lead-free 0.94Bi0.5Na0.5TiO3–0.06BaTiO3 (BNT–BT) piezoelectric thin films were prepared by metal-organic solution deposition onto a Pt/Ti/SiO2/Si substrate. A dense and well crystallized thin film with a perovskite phase was obtained by annealing these films at 700 °C. Atomic force microscopy showed that these films were smooth and crack-free with an average grain size on the order of 200 nm. Thin films of 356 nm thickness exhibited a small signal dielectric constant and a loss tangent at 1 kHz of 613 and 0.044, respectively. Ferroelectric hysteresis measurements indicated a remanent polarization value of 21.5 μC/cm2 with a coercive field of 164.5 kV/cm. The leakage current density of the thin film was 4.08 × 10−4 A/cm2 at an applied electric field of 200 kV/cm. A typical butterfly-shaped piezoresponse loop was observed and the effective piezoelectric coefficient (d33) of the BNT–BT thin film was approximately 51.6 pm/V.",,,,0.0,,
284,2012/01/25,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1226086X11002188,"The main objective of this study was to evaluate the rate parameters of degradation/mineralization of 4-chlorophenol (4-CP) using organic oxidants, viz., peroxy acetic acid (PAA), para nitro benzoic acid (PNBA), and methyl ethyl ketone peroxide (MEKP), in basic media, in combination with UV irradiation at 254 nm. All the experiments were conducted with varying time intervals, under identical conditions of UV irradiation and pH. The reactions were followed by HPLC analysis for residual concentration and GC–MS for mineralization, and intermediates/product identification. In the present investigation, the residual concentration data of 4-CP against time were analyzed for reaction order determination by differential and integral methods. The differential method yielded fractional order of reaction for all organic oxidants under consideration. Initially the profile was observed to be linear in the time span of 0–45 s for all the organic oxidants used and thus, first-order approximation was applied. The curvilinear path, which followed up till 300 s, was approximated to first-order and second-order kinetics. No noteworthy results were observed for pseudo-first order rate equation. The change in the nature of the curves was attributed to the formation of intermediates/reaction products.",,,,0.0,,
285,2012/09/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024812004320,"Gallium oxide (Ga2O3) thin films have been prepared on MgO (110) substrates at different temperatures by metal–organic chemical vapor deposition. The structural and optical properties of the Ga2O3 films were investigated in detail. The obtained Ga2O3 film grown at 650 °C showed the best crystallinity with a monoclinic structure. Microstructure analysis revealed a clear epitaxial relationship of β-Ga2O3 (1¯02)<math><mo stretchy=""false"" is=""true"">(</mo><mover accent=""true"" is=""true""><mn is=""true"">1</mn><mrow is=""true""><mo stretchy=""true"" is=""true"">¯</mo></mrow></mover><mn is=""true"">02</mn><mo stretchy=""false"" is=""true"">)</mo></math>‖MgO (110) with Ga2O3 [010]‖MgO [001] and a schematic diagram was proposed to clarify the growth mechanism of the two-fold rotation domain structure. The average transmittance of the films in the visible wavelength range exceeded 90%.",,,,0.0,,
286,2012/09/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912001954,"High mobility bipolar charge carrier transport in organic field-effect transistors (OFETs) can be enabled by a molecular passivation layer and selective electrode materials. Using tetratetracontane as passivation layer bipolar transport was realised in the organic semiconductors copper-phthalocyanine, diindenoperylene, pentacene, TIPS-pentacene and sexithiophene and mobilities of up to 0.1 cm2/V s were achieved for both electrons and holes. Furthermore, the trap and injection behaviour was analysed leading to a more general understanding of the transport levels of the used molecular semiconductors and their limitations for electron and hole transport in OFETs. With this knowledge the transistor operation can be further improved by applying two different electrode materials and a light-emitting transistor was demonstrated.",,,,0.0,,
287,2012/07/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927024812001225,"Water-based polymer nanoparticle dispersions offer the prospect of addressing two of the main challenges associated with printing large area organic photovoltaic (OPV) devices; namely how to control the nanoscale architecture of the active layer and eliminate the need for hazardous organic solvents during device fabrication. However, to date, the efficiencies of nanoparticulate-based devices have been inferior to that of the corresponding bulk-heterojunction devices. Here we present an approach for producing optimised OPV devices from polymer nanoparticles via the fabrication of multilayered device architectures. We show that by controlling both nanoparticle morphology and inter-particle interactions it is now possible to build polyfluorene OPV devices from aqueous dispersions of nanoparticles that are more efficient than the corresponding bulk heterojunction devices. In particular we show that: (1) the polyfluorene nanoparticle morphology is suited to effective charge separation, (2) thermal treatment of the deposited layers results in improved interparticle connectivity and effective charge transport, and (3) the optimal device thickness is a delicate balance between the repair of layer defects and the creation of stress cracking in the nanoparticulate film. As such, this work offers insights for the development of printable photovoltaic devices based on water-dispersed nanoparticulate formulations.",,,,0.0,,
288,2012/04/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677912000252,"Hole transporting materials (HTMs) play an important role in constructing optoelectronic devices. Herein, we report the design and synthesis of a novel HTM 4,4′,4″,4‴-(adamantane-1,3,5,7-tetrayl)tetrakis(N,N-bis(4-methoxyphenyl)aniline) (ad-OMeTPA) containing a central unit of adamantine and peripheral groups of triarylamine moieties. Its molecular structure was identified by 1H NMR, FT-IR, and Raman spectroscopy. The glass-transition temperature (Tg) of ad-OMeTPA was measured by differential scanning calorimetry (DSC), indicating its thermal stability. The optical and electrochemical properties of ad-OMeTPA were investigated by UV–vis absorption spectroscopy, fluorenscence spectroscopy, and cyclic voltammetry (CV). In addition, the harmonic vibrational wavenumbers and frontier molecular orbitals were calculated using density functional theory (DFT) method. The results reveal that ad-OMeTPA has favorable optical adsorption/emission properties, suitable energy levels and high electrochemical stability, indicating its potential application in organic optoelectronic devices.",,,,0.0,,
289,2012/11/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894712012351,"Here we report the enhanced solvothermal reduction of graphene oxides using a mixed solution of sulfuric acid and an organic solvent, such as DMF and DMSO. Acid catalyzed dehydration increased the speed of the reduction and the resulting reduced graphene oxides showed less oxygen content and higher electrical conductivity than those reduced with only an organic solvent. The C/O ratio and electrical conductivity increased 1.5 and 6.6 times by using mixed solution. In addition, the reduced graphene oxide prepared by the mixed solution showed highly improved capacitance during the cyclic voltammetry measurement. This approach may provide an effective synthetic method for high quality reduced graphene oxides that can be used in wide range of applications.",,,,0.0,,
290,2012/02/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119911003788,"In phosphorescent organic light-emitting diodes (PHOLEDs), both the rise time and decay time decrease with increasing amplitude of the applied voltage pulse. The rise time τr of the transient electroluminescence (TEL) increases linearly with increasing value of the ratio of voltage V to the current j, that is, with V/j. Using the equations for the dynamics of charge carriers an expression is derived for the rise time τr of the TEL in OLEDs. It is shown that τr should increase with increasing values of the ratio (V/j), dielectric constant ε, and area of cross-section of the emission layer, however, it should decrease with the thickness of emission layer. For higher values of the applied voltage nonlinearity occurs in the τr versus V/j plot because the increase in mobility of carriers at high electric field causes increase in the current flowing through the OLEDs. In fact, the rise time of TEL is related to the product of capacitance and effective resistance of the OLED. Considering the rate of generation and decay of radiative triplet excitons in the emission layer, an expression is derived for the decay time of TEL in PHOLEDs and it is shown that, for higher values of the time-constant of OLED, the decay time should be equal to the time-constant, however, for lower values of the time-constant, the decay time should be equal to the lifetime of radiative triplet excitons in the emission layer. A good agreement is found between the theoretical and experimental results.",,,,1.0,,
291,2012/08/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912001619,"A new soluble n-type material based on the 2,9-bis(triisopropylsilylethynyl)triphenodioxazine (TIPS-triphenodioxazine) has been designed as a quinonoid equivalent of TIPS-pentacene and synthesized using an innovative synthetic pathway. Both materials showed identical electronic affinities, intermolecular arrangements and thin film topographies. However, the TIPS-triphenodioxazine led to better performances than TIPS-pentacene in n-channel organic field-effect transistors (OFETs) evidencing the potentialities of this π-conjugated core in the field of organic electronics.",,,,0.0,,
292,2012/04/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1386142511011036,"A new organic nonlinear optical material adenosinium picrate (C10H14N5O4+, C6 H2 N3 O7−) was synthesized. The single crystal X-ray diffraction revealed the non-centrosymmetric crystal structure, which is an essential criterion for second harmonic generation. The crystalline nature of the grown crystals was confirmed using powder XRD techniques. Molecular structure was confirmed by NMR spectral analysis and functional groups were identified by FT-IR spectral analysis. The optical transmittance window and the lower cutoff wavelength of the AP have been identified by UV–vis–NIR studies. Thermo gravimetric analysis (TGA) and differential thermal analysis (DTA) were used to study its thermal properties. Powder test with Nd:YAG laser radiation shows second harmonic generation.",,,,0.0,,
293,2012/02/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021979711013932,"The absorption of two hydrophobically modified organic salts (HMOSs), containing azobenzene units, into poly(N-isopropylacrylamide-co-acrylic acid) microgel particles has been studied at pH 8 and 20 °C. These dispersions were then irradiated with UV light (wavelength 365 nm) for 10 min to observe the effect on the microgel particle properties, such as the adsorbed amount of the HMOS, the particle size, and the electrophoretic mobility. We show that irradiation of these dispersions with UV light can lead to induced, partial desorption of the HMOS molecules, with concomitant changes in the size and electrophoretic mobility of the microgel particles. This is due to a conformational switch (trans-form to cis-form) in the HMOS molecules, which reduces the strength of the hydrophobic interaction between the HMOS molecules and the isopropyl moieties within the microgel network. Moreover, the original absorbed amounts, size, and electrophoretic mobility values can be largely restored after storage in the dark for extended periods.",,,,0.0,,
294,2012/08/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1010603012002638,"Two novel tricarbonyl rhenium(I) (Re(I)) complexes with versatile building block (1,10-phenanthroline), i.e., Re-PPhen and Re-FPPhen (PPhen, 3,8-diphenyl-1,10-phenanthroline; FPPhen, 3,8-bis(4-fluorophenyl)-1,10-phenanthroline), were designed, synthesized and structurally characterized by FTIR, 1H NMR and mass spectroscopy. The photophysical properties of two complexes were investigated in detail. The absorption bands centered at ca. 255–350 and 380–550 nm from two complexes were attributed to the ligand-centered π→π* electronic transition and the metal-to-ligand charge transfer dπ(Re)→π*(ligand) (MLCT) transition, respectively. Re-PPhen and Re-FPPhen exhibited broad 3MLCT maximum emission around 572–580 nm with the full width of half maximum of ca. 90 nm. These complexes displayed a unique feature that was a remarkably high Stokes shift up to about 240 nm. Both of two complexes showed high photoluminescence quantum efficiencies (0.11, 0.13) and short luminescent lifetimes (0.21, 0.16 μs), respectively. Re-PPhen and Re-FPPhen were thermally stable with high decomposition temperature in the range of 355–365 °C corresponding to 5% weight loss, indicating that two complexes were stable enough to be sublimated to fabricate organic electroluminescent devices. The electroluminescent devices based on doped Re-FPPhen complex showed very high luminance of 9293 cd m−2 and reasonable luminance efficiency of 9.4 cd A−1. All evidences showed that Re-PPhen and Re-FPPhen were potential candidates for applications in organic electroluminescent devices.",,,,1.0,,
295,2012/11/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360319912016242,"A simple approach to the controlled deposition of titania with different particle sizes on silica surface has been developed by impregnation of an organic titania precursor followed by calcination. Among the several Ti-complexes tested, the templating effect of titanium phthalocyanine dichloride resulted in silica-supported titania with enhanced photocatalytic activity for photosplitting of water under UV light irradiation. The titania–silica materials were characterized by Powder X-ray diffraction (XRD), UV–Vis diffuse reflectance spectra (DRS), nitrogen adsorption studies, and Raman spectroscopic studies. The photocatalytic activity for hydrogen production is maximum at an optimal particle size wherein surface and volume recombination is minimized.",,,,0.0,,
296,2012/10/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0039914012005899,"To make the use of MALDI-based mass spectrometry feasible for the fast analysis of oxosteroids, three new aromatic probes have been designed to be used simultaneously as derivatisation agents and MALDI matrices. This concept brings a number of benefits: the sample handling is reduced, the workflow is less time consuming allowing high throughput and the interferences caused by the MALDI matrix are avoided. Identification was successfully attained for all oxosteroids used in this study. As proof-of-concept, the identification of oxosteroids in urine was performed to evaluate the robustness of the new methodology. The oxosteroids 17-α-methyltestosterone, nandrolone, boldenone, 17-α-Trenbolone, fluoxymesterolone, mesterolone and bolasterone were identified in human urine at the minimum concentration level recommended by the world anti-doping agency, 2 ng/mL.",,,,0.0,,
297,2012/05/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024812001807,"Fabrication of abrupt InGaP on GaAs (InGaP/GaAs) and GaAs on InGaP (GaAs/InGaP) hetero-interfaces has been difficult using metal organic vapor phase epitaxy (MOVPE) due to the exchange of P and As during the fabrication steps. Indium (In) surface segregation during InGaP growth also degrades the abruptness. Here, the MOVPE gas-switching sequence to fabricate atomically abrupt hetero-interfaces was optimized and the effects of this optimization on the hetero-interface abruptness were quantitatively evaluated using the Z-contrast method with scanning transmission electron microscopy (STEM). Results revealed that (a) in the fabrication of InGaP/GaAs hetero-interface, the GaAs top layer should be stabilized using As-source gas supply, and the excess As layer on GaAs should be terminated using an additional supply of Ga species, and (b) in the fabrication of GaAs/InGaP interface, the InGaP layer should be grown using the flow modulation method to suppress In surface segregation. In conclusion, the abruptness of hetero-interfaces of InGaP/GaAs and GaAs/InGaP was improved by using these optimized gas-switching sequences.",,,,0.0,,
298,2012/06/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0309174011004323,"This study was conducted to examine the best combination of post mortem chilling, suspension and ageing in order to optimize tenderness of organic pork at slaughter, which may be tougher than conventionally produced pork, because of lower daily gain. Combinations of stepwise chilling with a holding period of 6 h at 10 °C or traditional blast tunnel chilling, suspension in the pelvic bone or Achilles Tendon and ageing 2 or 4 days post mortem were tested. Stepwise chilling and ageing improved tenderness of the loin, and the effects were additive, whereas pelvic suspension was less effective in texture improvements, and non-additive to stepwise chilling. Stepwise chilling improved tenderness to a similar degree as can be obtained within 2–4 days of extended ageing, however, the minimum temperature during the holding period seems to be crucial in order to obtain a positive effect of stepwise chilling, and it should be above 7.5 °C.",,,,0.0,,
299,2012/07/06,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167273812003360,"Electrode processes at graphite and hard carbon have been investigated in ionic liquid of 1,3-substituted imidazolium salt with and without organic solvents as a preliminary study for their application to energy storage devices. Acetonitrile solutions of imidazolium salts significantly promote a redox reaction, possibly assigned to reversible insertion and removal of imidazolium cation, for the graphite electrode. This redox reaction is sensitive to the kind of solvent, the bulk structure of graphite, and the chemical structure of cation. The intrinsic reversibility of this reaction is attractive for the use in electrochemical energy storage systems, while parasitic reduction process must be inhibited.",,,,0.0,,
300,2012/01/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677911003390,"We fabricate by solution processed methods organic light emitting diodes with single-layer structure (ITO/(PEDOT:PSS)/co-polymer/Ba/Al) and study the transport properties of the final devices. The co-polymer is novel poly(fluorene-alt-phenylene) (PFP) derivatives containing co-monomers, involving red-emitting 1,8-naphthalimide units as pendant groups (0.0005, 0.005, 0.02 and 0.08 wt%) covalently attached. All the devices exhibited emission at very low driving currents in the μA range (47–73 μA). White emission with luminous efficiency of 9.42 Cd/A at 50 μA is obtained for the co-polymer with the smallest amount of chromophore. Commission Internationale de L’Eclairage (CIE) coordinates evolve from almost pure white color (0.26, 0.30) for low currents to stable cool white (0.21, 0.23). Increasing naphthalimide contents leads to stable green and orange emission with 3.07, 19.5 and 6.7 Cd/A efficiencies. The current–voltage response of the devices is analyzed by means of a numerical model that includes an injection mechanism based in the microscopic hopping theory and a field-dependent carrier mobility for the bulk transport regime. The fitting results allow to estimate the dependence of carrier mobility on polymer composition in the diodes.",,,,1.0,,
301,2012/11/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119912002017,"An efficient visible-to-infrared conversion film is made by blending CdTe quantum dots (CdTe QDs) of 12 nm diameter in a polyvinylpyrrolidone 360 (PVP 360) polymer matrix cast by water solution. The solid-state photoluminescence quantum efficiency exceeds 10% with emission peak at 810 nm. Strong 810 emission is obtained by combining the quantum dot film and a green polyfluorene light-emitting diode. Color filter is used to remove residual light below 780 nm to make it entirely invisible. Infrared photo-detector is made by blending poly[5-(5-(2,5-bis(decyloxy)-4-methylphenyl)thiophen-2-yl)-2,3-bis(4-(2-ethylhexyloxy)phenyl)-7-(5-methylthiophen-2-yl)thieno[3,4-b]pyrazine] (PBDOTTP) with band-gap 1.2 eV and (6,6)-phenyl-C61-butyric acid methyl ester (PCBM). The pixel contains one PD surrounded by four PLED on its four sides. The active areas of the five devices are all 1 cm by 1 cm and they are on the same plane. Infrared proximity sensor with photo-current over 300 nA at 10 cm object distance is achieved by detecting the reflected infrared signal.",,,,1.0,,
302,2012/07/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016703712002578,"Amino sugars (ASs), d-amino acids (d-AAs), and bacterial cell counts were measured in two Swiss lakes to study the contribution of bacterial cells to organic matter (OM) and the fate of ASs and bacterial amino biomarkers during OM degradation. Concentrations of individual ASs (glucosamine, galactosamine, muramic acid, and mannosamine) in the particulate and total OM pools were analyzed in water-column profiles of Lake Brienz (oligotrophic and oxic throughout the entire water column) and Lake Zug (eutrophic, stratified, and permanently anoxic below 170 m) in spring and in fall. Generally, carbon-normalized AS concentrations decreased with water depth, indicating the preferential decomposition of ASs. For Lake Brienz the relative loss of particulate ASs was higher than in Lake Zug, suggesting enhanced AS turnover in an oligotrophic environment. AS ratio changes in the water column revealed a replacement of plankton biomass with OM from heterotrophic microorganisms with increasing water depth. Similar to the ASs, highest carbon normalized d-AA concentrations were found in the upper water column with decreasing concentrations with depth and an increase close to the sediments. In Lake Zug, an increase in the percentage of d-AAs also showed the involvement of bacteria in OM degradation. Estimations of OM derived from bacterial cells using cell counts and the bacterial biomarkers muramic acid and d-AAs gave similar results. For Lake Brienz 0.2–14% of the organic carbon pool originated from bacterial cells, compared to only 0.1–5% in Lake Zug. Based on our estimates, muramic acid appeared primarily associated with bacterial biomass and not with refractory bacterial necromass. Our study underscores that bacteria are not only important drivers of OM degradation in lacustrine systems, they also represent a significant source of OM themselves, especially in oligotrophic lakes.",,,,0.0,,
303,2012/03/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0956053X11004673,"Granule sequencing batch reactors (GSBR) were established for landfill leachate treatment, and the COD removal was analyzed kinetically using a modified model. Results showed that COD removal rate decreased as influent ammonium concentration increasing. Characteristics of nitrogen removal at different influent ammonium levels were also studied. When the ammonium concentration in the landfill leachate was 366 mg L−1, the dominant nitrogen removal process in the GSBR was simultaneous nitrification and denitrification (SND). Under the ammonium concentration of 788 mg L−1, nitrite accumulation occurred and the accumulated nitrite was reduced to nitrogen gas by the shortcut denitrification process. When the influent ammonium increased to a higher level of 1105 mg L−1, accumulation of nitrite and nitrate lasted in the whole cycle, and the removal efficiencies of total nitrogen and ammonium decreased to only 35.0% and 39.3%, respectively. Results also showed that DO was a useful process controlling parameter for the organics and nitrogen removal at low ammonium input.",,,,0.0,,
304,2012/03/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0008622311008098,"An electrochemical method of functionalizing of single-walled carbon nanotubes (SWCNTs) in aqueous and organic electrolytes by the electrolysis of bromide solutions at anodic potentials is proposed. Cyclic voltammeter studies point to a substantial increase in the SWCNTs electrode capacitance after its electrochemical treatment, which is associated with an increase in the electrode working surface accessible to solution. This effect is attributed to the formation of functional groups on the SWCNTs surface. This conclusion is confirmed by analyzing the electrochemically processed SWCNTs by the methods Raman, UV–Vis–Nir and X-ray photoelectron spectroscopies. The electrolysis of potassium bromide solutions in both aqueous and nonaqueous media is shown to produce functional groups containing oxygen and, to a smaller extent, bromine. The dependence of the degree of SWCNT functionalization (the number of chemically bound foreign atoms per the number of carbon atoms) on the electrolyte nature is observed experimentally. The degree of functionalization reached in dimethyl sulfoxide is comparable with that of the original SWCNTs, whereas in aqueous solutions, the high density of functional groups (one O atom per 3–4 C atoms) is observed.",,,,0.0,,
305,2012/07/20,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0042207X12002308,"Ga2O3 thin films have been deposited on sapphire (0001) substrates at different substrate temperatures by metal-organic chemical vapor deposition. Trimethylgallium and oxygen were used as precursors for gallium and oxygen, respectively. Structural and optical properties of the films have been investigated. X-ray diffraction and high resolution transmission electron microscopy measurements identified an epitaxial relationship of β-Ga2O3 (2¯01<math><mrow is=""true""><mover accent=""true"" is=""true""><mn is=""true"">2</mn><mo is=""true"">¯</mo></mover><mn is=""true"">01</mn></mrow></math>)||Al2O3 (0001) with β-Ga2O3<010>||Al2O3<11¯00<math><mrow is=""true""><mn is=""true"">1</mn><mover accent=""true"" is=""true""><mn is=""true"">1</mn><mo is=""true"">¯</mo></mover><mn is=""true"">00</mn></mrow></math>> and β-Ga2O3<102>||Al2O3<112¯0<math><mrow is=""true""><mn is=""true"">11</mn><mover accent=""true"" is=""true""><mn is=""true"">2</mn><mo is=""true"">¯</mo></mover><mn is=""true"">0</mn></mrow></math>>. The average transmittance of the obtained films in the visible wavelength range was over 92.3% and the band gap was about 4.73–4.96 eV.",,,,0.0,,
306,2012/02/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926204011001366,"The crystallization of laser glasses in the system (Y2O3)0.2{((Al2O3)x)(B2O3)0.8−x} (0.15≤x≤0.40) doped with 0.5 mol% of ytterbium oxide has been investigated by x-ray powder diffraction, and various solid state NMR techniques. The crystallization process has been analyzed in a quantitative fashion by high-resolution solid state 11B, 27Al, and 89Y NMR spectroscopy as well as 11B{27Al} and 27Al{11B} rotational echo double resonance (REDOR) experiments. The homogeneous glasses undergo major phase segregation processes resulting in crystalline Al5BO9 (historically denoted as Al18B4O33), YBO3, crystalline YAl3(BO3)4, residual glassy B2O3, and an additional yet not identified crystalline phase (“X-phase”).",,,,0.0,,
307,2012/08/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925400512004789,"In this work, novel pH sensors based on biocompatible organic semiconductors are presented. The suitability of poly(3-hexylthiophene) (P3HT) and carbon nanotubes (CNTs) as sensing layers in aqueous media was investigated. The main advantage of this new form of pH sensors is their simplified architecture without a reference electrode. Good pH sensitivity was observed for both CNT sensors and P3HT sensors even with a small amount (60 (l) of the analyte. Although the CNT-based sensors were more robust than the polymer-based ones, the stability of both sensors needs to be improved. In addition to the prospect of printing the sensors on thin and flexible substrates, the usage of solution processable materials enables a simple and low-cost fabrication of the devices.",,,,0.0,,
308,2012/01/15,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378381211004729,"The phase diagram of urea–4-bromo-2-nitroaniline system was studied which shows a large miscibility gap and the formation of a eutectic and a monotectic where the mole fractions of 4-bromo-2-nitroaniline are 0.899 and 0.020, respectively. The critical temperature is being 61.5 °C above the monotectic horizontal. The formation of solid solution of 4-bromo-2-nitroaniline in urea was studied by powder X-ray diffraction technique. Using differential scanning calorimetry (DSC), the enthalpies of fusion of the pure components, the eutectic and the monotectic were determined. The different thermodynamic parameters such as heat of mixing, entropy of fusion, roughness parameter, interfacial energy and excess thermodynamic functions were calculated utilizing the heat of fusion values. The solid–liquid interfacial energy has also been calculated and their effects on morphological change of microstructure of monotectic and eutectic have been discussed.",,,,0.0,,
309,2012/07/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165237012000800,Small samples of Murchison meteorite were flash pyrolysed at a range of temperatures (250–1000 degrees centigrade) for short durations (10–80 s). Raman spectroscopic analysis of the feedstock-pyrolysate revealed that with increased level of thermal alteration the R1 parameter (also known as the ID/IG and D/O ratio) increased in value. This appears to be a phenomena unique to low levels of thermal alteration and is most easily observed in homogeneous materials. An empirically derived kinetic model of the rise of the R1 parameter was obtained from the experimental data and used to successfully reproduce field measurements and experimental work from a number of short duration high temperature heating events. Results indicate that the use of this parameter and its predictor equation are limited to levels of thermal alteration less than that associated with the end of the oil window and the onset of condensate formation. It is also limited to situations where durations of heating are short. Even within these boundaries a high level of variation is observed in data from all settings which can make the parameter imprecise.,,,,0.0,,
310,2012/05/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0165993612000428,"The elucidation of reaction mechanisms in inorganic and organic chemistry, and more recently in supramolecular chemistry, has attracted great interest. Better understanding of these mechanisms would enable people to work more wisely and innovatively in designing new reactions and synthesizing novel chemicals and materials. In addition, monitoring both substrates and reaction products during the reaction process aids the study of reaction dynamics, which will be helpful in optimizing reaction conditions.",,,,0.0,,
311,2012/08/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0341816212000379,"The determination of the changes in soil organic carbon (SOC) and inorganic carbon (SIC) in the subsoil following afforestation is meaningful and necessary for assessing carbon sequestration, but such knowledge is limited. In this case study, a paired-site approach was used to determine the differences in the SOC and SIC stock in the topsoil and subsoil, respectively, between a black locust (Robinia pseudoacacia L.) forest site (converted from cropland 30 years ago) and a cropland site in the middle of the Loess Plateau of China. Compared with the cropland, the SOC stock was significantly greater under the forest in both the top 20 cm and the subsoil (30–60 cm layer). The annual litter input under the forest was more than twice that of the cropland, and the fine root biomass was significantly higher in the forest. We conclude that the higher litter input and fine root biomass may partly contribute to the greater SOC in the forest. In addition, the soil nitrogen (N) content changed in synchronicity with SOC during afforestation, which indicates that SOC accumulation in the top/subsoil may be determined by the increase in soil N in these layers. In contrast, the SIC stock in the top 20 cm of the forest was significantly lower than that of the cropland. However, this decrease in the SIC level in the topsoil of the forest was offset by an increase in SIC in the subsoil (60–100 cm). The change in SIC along the soil profile following afforestation could be explained by the dissolution and leaching of SIC from the topsoil and subsequent precipitation in the subsoil. The dissolution and leaching of SIC in the forest topsoil were due to the high biological activity associated with the high aboveground litter input, fine root biomass and SOC stock as well as the high soil water content, whereas the precipitation of the leached SIC in the subsoil was a result of the dramatic decrease in the soil water content and fine root biomass in the subsoil. These findings suggest that soil can accumulate organic carbon in the topsoil and subsoil following black locust plantation establishment on cropland (as in the Loess Plateau study area) and that this type of cropland to forest plantation conversion in this area can redistribute SIC along the soil profile without affecting the net SIC accumulation.",,,,0.0,,
